id,way,sender,sendId,senderName,portrait,time,content,mediaType,isDelete
20,1,wxid_dylv2t3bv2m221,,奥迪大众专营13521808999廖江龙,assets/session/DefaultAvatar.png,2018-12-30 12:33:27,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""9bc347565aba5ec8744d4594647cb5ee"" encryver=""0"" cdnthumbaeskey=""9bc347565aba5ec8744d4594647cb5ee"" cdnthumburl=""3053020100044c304a02010002045a390b8602033d0af702041f9f1e6f02045c284a970425617570696d675f366234346133343663346232376539655f313534363134343430363337310204010418020201000400"" cdnthumblength=""4004"" cdnthumbheight=""120"" cdnthumbwidth=""90"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002045a390b8602033d0af702041f9f1e6f02045c284a970425617570696d675f366234346133343663346232376539655f313534363134343430363337310204010418020201000400"" length=""74827"" md5=""4e6cd37544a01ef840d608cb1248d3b2"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\38a831153f36df869ae8b37cedc0ac42\\20.pic_thum', 'attType': 'pic_thum'}",图片,否
21,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-12-30 12:33:35,"{'title': '<msg><voicemsg voicelength=""3000"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\21.amr', 'attType': 'amr'}",音频,否
22,1,wxid_dylv2t3bv2m221,,奥迪大众专营13521808999廖江龙,assets/session/DefaultAvatar.png,2018-12-30 12:33:38,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""4285"" length=""7589"" bufid=""578653333404189248"" clientmsgid=""4163643239666333383236343463610034123312301838a83117868101"" fromusername=""wxid_dylv2t3bv2m221"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\22.amr', 'attType': 'amr'}",音频,否
23,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2018-12-30 12:33:45,"{'title': '<msg><voicemsg voicelength=""1980"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\23.amr', 'attType': 'amr'}",音频,否
24,1,wxid_dylv2t3bv2m221,,奥迪大众专营13521808999廖江龙,assets/session/DefaultAvatar.png,2019-01-01 12:54:21,"{'title': '<?xml version=""1.0""?><br><msg><br>\t<img aeskey=""f6761c0df5bff84f23d088f27cc563f8"" encryver=""0"" cdnthumbaeskey=""f6761c0df5bff84f23d088f27cc563f8"" cdnthumburl=""3053020100044c304a02010002045a390b8602033d0af70204a88e1e6f02045c2af27c0425617570696d675f366234346133343663346232376539655f313534363331383435383836380204010418020201000400"" cdnthumblength=""3449"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3053020100044c304a02010002045a390b8602033d0af70204a88e1e6f02045c2af27c0425617570696d675f366234346133343663346232376539655f313534363331383435383836380204010418020201000400"" length=""133590"" md5=""9868f8f9371cab72ee851fb1d285aea7"" /><br></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\38a831153f36df869ae8b37cedc0ac42\\24.pic_thum', 'attType': 'pic_thum'}",图片,否
25,1,wxid_dylv2t3bv2m221,,奥迪大众专营13521808999廖江龙,assets/session/DefaultAvatar.png,2019-01-01 12:54:29,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""3728"" length=""6086"" bufid=""434677409467466312"" clientmsgid=""4163643239666333383236343463610023125401011938a83114a73106"" fromusername=""wxid_dylv2t3bv2m221"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\25.amr', 'attType': 'amr'}",音频,否
26,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-01 13:16:07,"{'title': '<msg><voicemsg voicelength=""5680"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\26.amr', 'attType': 'amr'}",音频,否
27,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-01 13:16:14,"{'title': '<msg><voicemsg voicelength=""4420"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\27.amr', 'attType': 'amr'}",音频,否
28,1,wxid_dylv2t3bv2m221,,奥迪大众专营13521808999廖江龙,assets/session/DefaultAvatar.png,2019-01-06 17:19:55,谢谢,文本,否
29,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:20:35,"{'title': '<msg><img hdlength=""322746"" length=""37898"" hevc_mid_size=""0"" cdnbigimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8640429777875706c6f61645f777869645f64796c763274336276326d32323132395f313534363736363433350204010438010201000400"" cdnmidimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8640429777875706c6f61645f777869645f64796c763274336276326d32323132395f313534363736363433350204010438010201000400"" aeskey=""131854536ea6668b9cf862a00dd37573"" cdnthumburl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8640429777875706c6f61645f777869645f64796c763274336276326d32323132395f313534363736363433350204010438010201000400"" cdnthumblength=""2954"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""131854536ea6668b9cf862a00dd37573"" encryver=""1"" md5=""e5d2bba1ed4edbe8c96ddadaebb986c2"" filekey=""wxid_dylv2t3bv2m22129_1546766435"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\38a831153f36df869ae8b37cedc0ac42\\29.pic_thum', 'attType': 'pic_thum'}",图片,否
30,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:20:40,"{'title': '<msg><voicemsg voicelength=""2900"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\30.amr', 'attType': 'amr'}",音频,否
31,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:20:51,"{'title': '<msg><img hdlength=""283932"" length=""30027"" hevc_mid_size=""0"" cdnbigimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8760429777875706c6f61645f777869645f64796c763274336276326d32323133315f313534363736363435310204010438010201000400"" cdnmidimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8760429777875706c6f61645f777869645f64796c763274336276326d32323133315f313534363736363435310204010438010201000400"" aeskey=""dfd551d23432dbd20955a4e2bd3de74b"" cdnthumburl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8760429777875706c6f61645f777869645f64796c763274336276326d32323133315f313534363736363435310204010438010201000400"" cdnthumblength=""2729"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""dfd551d23432dbd20955a4e2bd3de74b"" encryver=""1"" md5=""ee130110dc899be7b8584ba2f419d3f9"" filekey=""wxid_dylv2t3bv2m22131_1546766451"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\38a831153f36df869ae8b37cedc0ac42\\31.pic_thum', 'attType': 'pic_thum'}",图片,否
32,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:21:06,"{'title': '<msg><img hdlength=""355969"" length=""43111"" hevc_mid_size=""0"" cdnbigimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8830429777875706c6f61645f777869645f64796c763274336276326d32323133325f313534363736363436360204010438010201000400"" cdnmidimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8830429777875706c6f61645f777869645f64796c763274336276326d32323133325f313534363736363436360204010438010201000400"" aeskey=""0797679e3e47fc99b5bb1b34af8ddd14"" cdnthumburl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8830429777875706c6f61645f777869645f64796c763274336276326d32323133325f313534363736363436360204010438010201000400"" cdnthumblength=""3236"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""0797679e3e47fc99b5bb1b34af8ddd14"" encryver=""1"" md5=""ab8c290a343bfbe119545e035fcd4199"" filekey=""wxid_dylv2t3bv2m22132_1546766466"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\38a831153f36df869ae8b37cedc0ac42\\32.pic_thum', 'attType': 'pic_thum'}",图片,否
33,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:21:39,"{'title': '<msg><img hdlength=""388502"" length=""37914"" hevc_mid_size=""0"" cdnbigimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8a50429777875706c6f61645f777869645f64796c763274336276326d32323133335f313534363736363439390204010438010201000400"" cdnmidimgurl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8a50429777875706c6f61645f777869645f64796c763274336276326d32323133335f313534363736363439390204010438010201000400"" aeskey=""609a88ca92317c4b2eb1698402c656fe"" cdnthumburl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8a50429777875706c6f61645f777869645f64796c763274336276326d32323133335f313534363736363439390204010438010201000400"" cdnthumblength=""3143"" cdnthumbwidth=""67"" cdnthumbheight=""120"" cdnthumbaeskey=""609a88ca92317c4b2eb1698402c656fe"" encryver=""1"" md5=""1eb5ac1f7f3e318b741608b5831cd8d8"" filekey=""wxid_dylv2t3bv2m22133_1546766499"" uploadcontinuecount=""0""/><appinfo><appid></appid><appname></appname><version>0</version><isforceupdate>1</isforceupdate><mediatagname></mediatagname><messageext></messageext><messageaction></messageaction></appinfo></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Img\\38a831153f36df869ae8b37cedc0ac42\\33.pic_thum', 'attType': 'pic_thum'}",图片,否
34,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:21:46,"{'title': '<msg><voicemsg voicelength=""5060"" voiceformat=""4"" forwardflag=""0"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\34.amr', 'attType': 'amr'}",音频,否
35,2,wxid_m3qsj02x0caq21,wxid_m3qsj02x0caq21,A 8080 奥迪,assets/session/DefaultAvatar.png,2019-01-06 17:22:24,"{'title': '<msg><videomsg length=""2206752"" playlength=""14"" offset=""0"" fromusername="""" status=""0"" cameratype=""2"" source=""1""                                              aeskey=""9f6f60d66592686f0aafa43f941ba424"" cdnvideourl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8d10429777875706c6f61645f777869645f64796c763274336276326d32323133355f313534363736363534340204010400040201000400"" cdnthumburl=""30570201000450304e02010002049681979c02032f4f560204247ac2dc02045c31c8d10429777875706c6f61645f777869645f64796c763274336276326d32323133355f313534363736363534340204010400040201000400"" cdnthumblength=""6222"" cdnthumbwidth=""224"" cdnthumbheight=""398"" cdnthumbaeskey=""9f6f60d66592686f0aafa43f941ba424"" encryver=""1"" fileparam="""" md5 =""d133988e0944485dc7cf0cd465259f3c"" newmd5 =""3d0605440cb5d1b513dc3490066580e6""   filekey=""wxid_dylv2t3bv2m22135_1546766544"" uploadcontinuecount=""0""  /><statextstr></statextstr></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Video\\38a831153f36df869ae8b37cedc0ac42\\35.video_thum', 'attType': 'video_thum'}",视频,否
36,1,wxid_dylv2t3bv2m221,,奥迪大众专营13521808999廖江龙,assets/session/DefaultAvatar.png,2019-01-06 17:25:05,"{'title': '<msg><voicemsg endflag=""1"" cancelflag=""0"" forwardflag=""0"" voiceformat=""4"" voicelength=""5897"" length=""10263"" bufid=""796697329850712587"" clientmsgid=""4163643239666333383236343463610058172401061938a8311eb35100"" fromusername=""wxid_dylv2t3bv2m221"" /></msg>', 'attachment': 'data\\2024-丰电-723-J1手机\\CustomBcpStruct\\AppAttach\\WeiXin\\com.tencent.xin\\Documents\\c82df59395db05cf648b0c34979884f6\\Audio\\38a831153f36df869ae8b37cedc0ac42\\36.amr', 'attType': 'amr'}",音频,否
